Country,date_data,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious_Critical,Cases_per_1M,Deaths_per_1M,TotalTests,Tests_per_1M,date_download,Continent,Population,ISO3
Gibraltar,2020-05-11,147,1,NA,NA,143,4,NA,4363,NA,4155,123327,2020_05_12_11_00_04_GMT,Europe,NA,GIB
French Guiana,2020-05-11,144,NA,1,NA,122,21,NA,482,3,NA,NA,2020_05_12_11_00_04_GMT,South America,NA,GUF
CAR,2020-05-11,143,NA,NA,NA,10,133,NA,30,NA,3498,724,2020_05_12_11_00_04_GMT,Africa,NA,CAF
Brunei,2020-05-11,141,NA,1,NA,134,6,2,322,2,16037,36658,2020_05_12_11_00_04_GMT,Asia,NA,BRN
Nepal,2020-05-11,134,24,NA,NA,33,101,NA,5,NA,76367,2621,2020_05_12_11_00_04_GMT,Asia,NA,NPL
Cambodia,2020-05-11,122,NA,NA,NA,120,2,1,7,NA,14094,843,2020_05_12_11_00_04_GMT,Asia,NA,KHM
Uganda,2020-05-11,121,NA,NA,NA,55,66,NA,3,NA,58606,1281,2020_05_12_11_00_04_GMT,Africa,NA,UGA
Bermuda,2020-05-11,119,1,8,1,66,45,4,1911,128,4489,72080,2020_05_12_11_00_04_GMT,North America,NA,BMU
Trinidad and Tobago,2020-05-11,116,NA,8,NA,107,1,NA,83,6,2320,1658,2020_05_12_11_00_04_GMT,North America,NA,TTO
Guyana,2020-05-11,109,5,10,NA,36,63,6,139,13,930,1182,2020_05_12_11_00_04_GMT,South America,NA,GUY
Mozambique,2020-05-11,103,12,NA,NA,34,69,NA,3,NA,4173,134,2020_05_12_11_00_04_GMT,Africa,NA,MOZ
Aruba,2020-05-11,101,NA,3,NA,89,9,4,946,28,1874,17552,2020_05_12_11_00_04_GMT,North America,NA,ABW
Monaco,2020-05-11,96,NA,4,NA,85,7,1,2446,102,NA,NA,2020_05_12_11_00_04_GMT,Europe,NA,MCO
Bahamas,2020-05-11,93,1,11,NA,39,43,1,236,28,1634,4155,2020_05_12_11_00_04_GMT,North America,NA,BHS
Barbados,2020-05-11,84,NA,7,NA,57,20,4,292,24,2990,10405,2020_05_12_11_00_04_GMT,North America,NA,BRB
Cayman Islands,2020-05-11,84,3,1,NA,47,36,3,1278,15,4187,63708,2020_05_12_11_00_04_GMT,North America,NA,CYM
Liechtenstein,2020-05-11,82,NA,1,NA,55,26,NA,2151,26,900,23605,2020_05_12_11_00_04_GMT,Europe,NA,LIE
Sint Maarten,2020-05-11,76,NA,15,NA,46,15,7,1773,350,329,7673,2020_05_12_11_00_04_GMT,North America,NA,SXM
Libya,2020-05-11,64,NA,3,NA,28,33,NA,9,0.4,3253,473,2020_05_12_11_00_04_GMT,Africa,NA,LBY
French Polynesia,2020-05-11,60,NA,NA,NA,56,4,1,214,NA,2950,10502,2020_05_12_11_00_04_GMT,Australia/Oceania,NA,PYF
Malawi,2020-05-11,57,1,3,NA,24,30,1,3,0.2,1337,70,2020_05_12_11_00_04_GMT,Africa,NA,MWI
Yemen,2020-05-11,56,5,9,1,1,46,NA,2,0.3,120,4,2020_05_12_11_00_04_GMT,Asia,NA,YEM
Syria,2020-05-11,47,NA,3,NA,29,15,NA,3,0.2,NA,NA,2020_05_12_11_00_04_GMT,Asia,NA,SYR
Angola,2020-05-11,45,2,2,NA,13,30,NA,1,0.06,3000,91,2020_05_12_11_00_04_GMT,Africa,NA,AGO
Macao,2020-05-11,45,NA,NA,NA,40,5,1,69,NA,NA,NA,2020_05_12_11_00_04_GMT,Asia,NA,MAC
Mongolia,2020-05-11,42,NA,NA,NA,14,28,2,13,NA,9707,2961,2020_05_12_11_00_04_GMT,Asia,NA,MNG
Saint Martin,2020-05-11,39,NA,3,NA,30,6,1,1009,78,NA,NA,2020_05_12_11_00_04_GMT,North America,NA,MAF
Eritrea,2020-05-11,39,NA,NA,NA,38,1,NA,11,NA,NA,NA,2020_05_12_11_00_04_GMT,Africa,NA,ERI
Zimbabwe,2020-05-11,36,NA,4,NA,9,23,NA,2,0.3,20537,1382,2020_05_12_11_00_04_GMT,Africa,NA,ZWE
Antigua and Barbuda,2020-05-11,25,NA,3,NA,19,3,1,255,31,183,1869,2020_05_12_11_00_04_GMT,North America,NA,ATG
Botswana,2020-05-11,24,1,1,NA,12,11,NA,10,0.4,9540,4057,2020_05_12_11_00_04_GMT,Africa,NA,BWA
Timor-Leste,2020-05-11,24,NA,NA,NA,21,3,NA,18,NA,738,560,2020_05_12_11_00_04_GMT,Asia,NA,TLS
Gambia,2020-05-11,22,2,1,NA,10,11,NA,9,0.4,849,351,2020_05_12_11_00_04_GMT,Africa,NA,GMB
Grenada,2020-05-11,21,NA,NA,NA,13,8,4,187,NA,1406,12495,2020_05_12_11_00_04_GMT,North America,NA,GRD
Laos,2020-05-11,19,NA,NA,NA,13,6,NA,3,NA,3547,488,2020_05_12_11_00_04_GMT,Asia,NA,LAO
Belize,2020-05-11,18,NA,2,NA,16,0,NA,45,5,1043,2623,2020_05_12_11_00_04_GMT,North America,NA,BLZ
Fiji,2020-05-11,18,NA,NA,NA,14,4,NA,20,NA,1300,1450,2020_05_12_11_00_04_GMT,Australia/Oceania,NA,FJI
New Caledonia,2020-05-11,18,NA,NA,NA,18,0,NA,63,NA,5213,18259,2020_05_12_11_00_04_GMT,Australia/Oceania,NA,NCL
Saint Lucia,2020-05-11,18,NA,NA,NA,17,1,NA,98,NA,620,3376,2020_05_12_11_00_04_GMT,North America,NA,LCA
St. Vincent Grenadines,2020-05-11,17,NA,NA,NA,9,8,NA,153,NA,137,1235,2020_05_12_11_00_04_GMT,North America,NA,VCT
Nicaragua,2020-05-11,16,NA,5,NA,7,4,NA,2,0.8,NA,NA,2020_05_12_11_00_04_GMT,North America,NA,NIC
Curaçao,2020-05-11,16,NA,1,NA,14,1,NA,98,6,389,2371,2020_05_12_11_00_04_GMT,North America,NA,CUW
Dominica,2020-05-11,16,NA,NA,NA,15,1,NA,222,NA,420,5834,2020_05_12_11_00_04_GMT,North America,NA,DMA
Namibia,2020-05-11,16,NA,NA,NA,11,5,NA,6,NA,1543,607,2020_05_12_11_00_04_GMT,Africa,NA,NAM
Burundi,2020-05-11,15,NA,1,NA,7,7,NA,1,0.08,284,24,2020_05_12_11_00_04_GMT,Africa,NA,BDI
Saint Kitts and Nevis,2020-05-11,15,NA,NA,NA,14,1,NA,282,NA,327,6147,2020_05_12_11_00_04_GMT,North America,NA,KNA
Falkland Islands,2020-05-11,13,NA,NA,NA,13,0,NA,3736,NA,402,115517,2020_05_12_11_00_04_GMT,South America,NA,FLK
Turks and Caicos,2020-05-11,12,NA,1,NA,8,3,NA,310,26,109,2815,2020_05_12_11_00_04_GMT,North America,NA,TCA
Vatican City,2020-05-11,12,NA,NA,NA,2,10,NA,14981,NA,NA,NA,2020_05_12_11_00_04_GMT,Europe,NA,Vatican
Comoros,2020-05-11,11,NA,1,NA,NA,10,NA,13,1,NA,NA,2020_05_12_11_00_04_GMT,Africa,NA,COM
Montserrat,2020-05-11,11,NA,1,NA,8,2,1,2204,200,36,7212,2020_05_12_11_00_04_GMT,North America,NA,MSR
Greenland,2020-05-11,11,NA,NA,NA,11,0,NA,194,NA,1461,25735,2020_05_12_11_00_04_GMT,North America,NA,GRL
Seychelles,2020-05-11,11,NA,NA,NA,10,1,NA,112,NA,NA,NA,2020_05_12_11_00_04_GMT,Africa,NA,SYC
Suriname,2020-05-11,10,NA,1,NA,9,0,NA,17,2,404,689,2020_05_12_11_00_04_GMT,South America,NA,SUR
Bhutan,2020-05-11,9,2,NA,NA,5,4,NA,12,NA,11673,15128,2020_05_12_11_00_04_GMT,Asia,NA,BTN
Mauritania,2020-05-11,8,NA,1,NA,6,1,NA,2,0.2,1842,396,2020_05_12_11_00_04_GMT,Africa,NA,MRT
Papua New Guinea,2020-05-11,8,NA,NA,NA,8,0,NA,0.9,NA,2402,268,2020_05_12_11_00_04_GMT,Australia/Oceania,NA,PNG
British Virgin Islands,2020-05-11,7,NA,1,NA,4,2,NA,232,33,167,5524,2020_05_12_11_00_04_GMT,North America,NA,VGB
Caribbean Netherlands,2020-05-11,6,NA,NA,NA,NA,6,NA,229,NA,110,4195,2020_05_12_11_00_04_GMT,North America,NA,BES
St. Barth,2020-05-11,6,NA,NA,NA,6,0,NA,607,NA,NA,NA,2020_05_12_11_00_04_GMT,North America,NA,BLM
Western Sahara,2020-05-11,6,NA,NA,NA,6,0,NA,10,NA,NA,NA,2020_05_12_11_00_04_GMT,Africa,NA,ESH
Anguilla,2020-05-11,3,NA,NA,NA,3,0,NA,200,NA,NA,NA,2020_05_12_11_00_04_GMT,North America,NA,AIA
Saint Pierre Miquelon,2020-05-11,1,NA,NA,NA,1,0,NA,173,NA,NA,NA,2020_05_12_11_00_04_GMT,North America,NA,SPM
China,2020-05-12,82919,1,4633,NA,78171,115,10,58,3,NA,NA,2020_05_13_11_00_04_GMT,Asia,NA,CHN
USA,2020-05-12,1408636,22802,83425,1630,296746,1028465,16473,4256,252,9935720,30017,2020_05_13_11_00_04_GMT,North America,NA,USA
Spain,2020-05-12,269520,1377,26920,176,180470,62130,1534,5765,576,2467761,52781,2020_05_13_11_00_04_GMT,Europe,NA,ESP
Russia,2020-05-12,232243,10899,2116,107,43512,186615,2300,1591,14,5805404,39781,2020_05_13_11_00_04_GMT,Europe,NA,RUS
UK,2020-05-12,226463,3403,32692,627,NA,193427,1559,3336,482,2007146,29566,2020_05_13_11_00_04_GMT,Europe,NA,GBR
Italy,2020-05-12,221216,1402,30911,172,109039,81266,952,3659,511,2673655,44221,2020_05_13_11_00_04_GMT,Europe,NA,ITA
France,2020-05-12,178225,802,26991,348,57785,93449,2542,2730,414,1384633,21213,2020_05_13_11_00_04_GMT,Europe,NA,FRA
Brazil,2020-05-12,177602,8459,12404,779,72597,92601,8318,836,58,735224,3459,2020_05_13_11_00_04_GMT,South America,NA,BRA
Germany,2020-05-12,173171,595,7738,77,147200,18233,1539,2067,92,2755770,32891,2020_05_13_11_00_04_GMT,Europe,NA,DEU
Turkey,2020-05-12,141475,1704,3894,53,98889,38692,1045,1677,46,1440671,17082,2020_05_13_11_00_04_GMT,Asia,NA,TUR
Iran,2020-05-12,110767,1481,6733,48,88357,15677,2713,1319,80,615477,7328,2020_05_13_11_00_04_GMT,Asia,NA,IRN
India,2020-05-12,74292,3524,2415,121,24420,47457,NA,54,2,1759579,1275,2020_05_13_11_00_04_GMT,Asia,NA,IND
Peru,2020-05-12,72059,3237,2057,96,23324,46678,797,2185,62,532169,16140,2020_05_13_11_00_04_GMT,South America,NA,PER
Canada,2020-05-12,71157,1176,5169,176,34042,31946,502,1885,137,1145683,30356,2020_05_13_11_00_04_GMT,North America,NA,CAN
Belgium,2020-05-12,53779,330,8761,54,13732,31286,465,4640,756,595531,51385,2020_05_13_11_00_04_GMT,Europe,NA,BEL
Netherlands,2020-05-12,42984,196,5510,54,NA,37224,463,2509,322,270351,15778,2020_05_13_11_00_04_GMT,Europe,NA,NLD
Saudi Arabia,2020-05-12,42925,1911,264,9,15257,27404,147,1233,8,482374,13856,2020_05_13_11_00_04_GMT,Asia,NA,SAU
Mexico,2020-05-12,36327,1305,3573,108,23100,9654,378,282,28,135116,1048,2020_05_13_11_00_04_GMT,North America,NA,MEX
Pakistan,2020-05-12,32674,1733,724,57,8555,23395,111,148,3,305851,1385,2020_05_13_11_00_04_GMT,Asia,NA,PAK
Chile,2020-05-12,31721,1658,335,12,14125,17261,494,1659,18,303340,15868,2020_05_13_11_00_04_GMT,South America,NA,CHL
Ecuador,2020-05-12,30419,910,2327,182,3433,24659,181,1724,132,85223,4830,2020_05_13_11_00_04_GMT,South America,NA,ECU
Switzerland,2020-05-12,30380,36,1867,22,26800,1713,89,3510,216,316852,36611,2020_05_13_11_00_04_GMT,Europe,NA,CHE
Portugal,2020-05-12,27913,234,1163,19,3013,23737,113,2737,114,553855,54317,2020_05_13_11_00_04_GMT,Europe,NA,PRT
Sweden,2020-05-12,27272,602,3313,57,4971,18988,360,2700,328,177500,17576,2020_05_13_11_00_04_GMT,Europe,NA,SWE
Qatar,2020-05-12,25149,1526,14,NA,3019,22116,72,8729,5,135294,46960,2020_05_13_11_00_04_GMT,Asia,NA,QAT
Belarus,2020-05-12,24873,967,142,7,6974,17757,92,2632,15,284445,30102,2020_05_13_11_00_04_GMT,Europe,NA,BLR
Singapore,2020-05-12,24671,884,21,NA,3851,20799,20,4217,4,175604,30016,2020_05_13_11_00_04_GMT,Asia,NA,SGP
Ireland,2020-05-12,23242,107,1488,21,17110,4644,72,4707,301,258808,52414,2020_05_13_11_00_04_GMT,Europe,NA,IRL
UAE,2020-05-12,19661,783,203,2,6012,13446,1,1988,21,1500000,151662,2020_05_13_11_00_04_GMT,Asia,NA,ARE
Poland,2020-05-12,16921,595,839,28,6131,9951,160,447,22,507778,13417,2020_05_13_11_00_04_GMT,Europe,NA,POL
Bangladesh,2020-05-12,16660,969,250,11,3147,13263,1,101,2,136638,830,2020_05_13_11_00_04_GMT,Asia,NA,BGD
Israel,2020-05-12,16529,23,260,2,12083,4186,67,1910,30,469800,54277,2020_05_13_11_00_04_GMT,Asia,NA,ISR
Ukraine,2020-05-12,16023,375,425,17,3373,12225,211,366,10,187307,4283,2020_05_13_11_00_04_GMT,Europe,NA,UKR
Japan,2020-05-12,15968,121,657,24,8531,6780,249,126,5,223649,1768,2020_05_13_11_00_04_GMT,Asia,NA,JPN
Austria,2020-05-12,15961,79,623,3,14148,1190,59,1772,69,329314,36564,2020_05_13_11_00_04_GMT,Europe,NA,AUT
Romania,2020-05-12,15778,190,1002,20,7685,7091,238,820,52,269183,13992,2020_05_13_11_00_04_GMT,Europe,NA,ROU
Indonesia,2020-05-12,14749,484,1007,16,3063,10679,NA,54,4,165128,604,2020_05_13_11_00_04_GMT,Asia,NA,IDN
Colombia,2020-05-12,12272,659,493,14,2971,8808,130,241,10,165738,3257,2020_05_13_11_00_04_GMT,South America,NA,COL
Philippines,2020-05-12,11350,264,751,25,2106,8493,31,104,7,181668,1658,2020_05_13_11_00_04_GMT,Asia,NA,PHL
South Africa,2020-05-12,11350,698,206,NA,4357,6787,77,191,3,369697,6233,2020_05_13_11_00_04_GMT,Africa,NA,ZAF
S. Korea,2020-05-12,10936,27,258,2,9670,1008,55,213,5,680890,13281,2020_05_13_11_00_04_GMT,Asia,NA,KOR
Dominican Republic,2020-05-12,10900,266,402,9,3221,7277,131,1005,37,42615,3928,2020_05_13_11_00_04_GMT,North America,NA,DOM
Denmark,2020-05-12,10591,78,527,NA,8580,1484,43,1828,91,334260,57709,2020_05_13_11_00_04_GMT,Europe,NA,DNK
Kuwait,2020-05-12,10277,991,75,10,3101,7101,158,2406,18,196397,45988,2020_05_13_11_00_04_GMT,Asia,NA,KWT
Serbia,2020-05-12,10243,67,220,2,3600,6423,23,1172,25,151304,17317,2020_05_13_11_00_04_GMT,Europe,NA,SRB
Egypt,2020-05-12,10093,347,544,11,2326,7223,41,99,5,90000,879,2020_05_13_11_00_04_GMT,Africa,NA,EGY
Panama,2020-05-12,8616,168,249,5,4687,3680,87,1997,58,43663,10119,2020_05_13_11_00_04_GMT,North America,NA,PAN
Czechia,2020-05-12,8198,22,283,1,4865,3050,42,766,26,314138,29334,2020_05_13_11_00_04_GMT,Europe,NA,CZE
Norway,2020-05-12,8157,25,228,4,32,7897,23,1505,42,205239,37858,2020_05_13_11_00_04_GMT,Europe,NA,NOR
Australia,2020-05-12,6964,16,97,NA,6229,638,16,273,4,877927,34429,2020_05_13_11_00_04_GMT,Australia/Oceania,NA,AUS
Malaysia,2020-05-12,6742,16,109,NA,5223,1410,16,208,3,271721,8395,2020_05_13_11_00_04_GMT,Asia,NA,MYS
Argentina,2020-05-12,6563,285,319,5,1862,4382,170,145,7,87547,1937,2020_05_13_11_00_04_GMT,South America,NA,ARG
Morocco,2020-05-12,6418,137,188,NA,2991,3239,1,174,5,71815,1946,2020_05_13_11_00_04_GMT,Africa,NA,MAR
Algeria,2020-05-12,6067,176,515,8,2998,2554,22,138,12,6500,148,2020_05_13_11_00_04_GMT,Africa,NA,DZA
Finland,2020-05-12,6003,19,275,4,4300,1428,34,1083,50,126500,22831,2020_05_13_11_00_04_GMT,Europe,NA,FIN
Bahrain,2020-05-12,5531,295,9,1,2192,3330,5,3251,5,197898,116303,2020_05_13_11_00_04_GMT,Asia,NA,BHR
Kazakhstan,2020-05-12,5279,72,32,NA,2223,3024,31,281,2,422011,22475,2020_05_13_11_00_04_GMT,Asia,NA,KAZ
Moldova,2020-05-12,5154,159,182,7,2069,2903,251,1278,45,20447,5069,2020_05_13_11_00_04_GMT,Europe,NA,MDA
Ghana,2020-05-12,5127,427,22,NA,494,4611,5,165,0.7,162184,5219,2020_05_13_11_00_04_GMT,Africa,NA,GHA
Afghanistan,2020-05-12,4963,276,127,5,610,4226,7,127,3,18098,465,2020_05_13_11_00_04_GMT,Asia,NA,AFG
Nigeria,2020-05-12,4787,146,158,8,959,3670,7,23,0.8,28418,138,2020_05_13_11_00_04_GMT,Africa,NA,NGA
Luxembourg,2020-05-12,3894,6,102,1,3610,182,22,6221,163,56394,90089,2020_05_13_11_00_04_GMT,Europe,NA,LUX
Oman,2020-05-12,3721,148,17,NA,1250,2454,27,729,3,50000,9791,2020_05_13_11_00_04_GMT,Asia,NA,OMN
Armenia,2020-05-12,3538,146,47,1,1430,2061,10,1194,16,33313,11242,2020_05_13_11_00_04_GMT,Asia,NA,ARM
Hungary,2020-05-12,3313,29,425,4,1007,1881,45,343,44,114719,11875,2020_05_13_11_00_04_GMT,Europe,NA,HUN
Thailand,2020-05-12,3017,2,56,NA,2798,163,61,43,0.8,227860,3264,2020_05_13_11_00_04_GMT,Asia,NA,THA
Iraq,2020-05-12,2913,95,112,2,1903,898,NA,72,3,132457,3293,2020_05_13_11_00_04_GMT,Asia,NA,IRQ
Bolivia,2020-05-12,2831,275,122,4,299,2410,3,243,10,7651,655,2020_05_13_11_00_04_GMT,South America,NA,BOL
Greece,2020-05-12,2744,18,152,1,1374,1218,32,263,15,106054,10175,2020_05_13_11_00_04_GMT,Europe,NA,GRC
Azerbaijan,2020-05-12,2693,104,33,1,1680,980,28,266,3,202282,19951,2020_05_13_11_00_04_GMT,Asia,NA,AZE
Cameroon,2020-05-12,2689,NA,125,NA,1524,1040,28,101,5,NA,NA,2020_05_13_11_00_04_GMT,Africa,NA,CMR
Uzbekistan,2020-05-12,2519,33,10,NA,2010,499,8,75,0.3,325000,9710,2020_05_13_11_00_04_GMT,Asia,NA,UZB
Guinea,2020-05-12,2298,152,11,NA,816,1471,NA,175,0.8,NA,NA,2020_05_13_11_00_04_GMT,Africa,NA,GIN
Croatia,2020-05-12,2207,11,91,NA,1808,308,11,538,22,47480,11566,2020_05_13_11_00_04_GMT,Europe,NA,HRV
Bosnia and Herzegovina,2020-05-12,2158,17,117,4,1168,873,4,658,36,43451,13244,2020_05_13_11_00_04_GMT,Europe,NA,BIH
Honduras,2020-05-12,2080,108,116,8,206,1758,10,210,12,5653,571,2020_05_13_11_00_04_GMT,North America,NA,HND
Bulgaria,2020-05-12,2023,33,95,2,476,1452,51,291,14,58713,8450,2020_05_13_11_00_04_GMT,Europe,NA,BGR
Senegal,2020-05-12,1995,109,19,NA,742,1234,6,119,1,18969,1133,2020_05_13_11_00_04_GMT,Africa,NA,SEN
Ivory Coast,2020-05-12,1857,127,21,NA,820,1016,NA,70,0.8,14618,554,2020_05_13_11_00_04_GMT,Africa,NA,CIV
Cuba,2020-05-12,1804,21,78,1,1277,449,4,159,7,71157,6282,2020_05_13_11_00_04_GMT,North America,NA,CUB
Iceland,2020-05-12,1801,NA,10,NA,1776,15,NA,5278,29,54791,160563,2020_05_13_11_00_04_GMT,Europe,NA,ISL
Estonia,2020-05-12,1746,5,61,NA,777,908,5,1316,46,64975,48981,2020_05_13_11_00_04_GMT,Europe,NA,EST
North Macedonia,2020-05-12,1674,10,92,1,1205,377,21,804,44,19430,9326,2020_05_13_11_00_04_GMT,Europe,NA,MKD
Sudan,2020-05-12,1661,135,80,6,173,1408,NA,38,2,NA,NA,2020_05_13_11_00_04_GMT,Africa,NA,SDN
New Zealand,2020-05-12,1497,NA,21,NA,1398,78,2,310,4,197084,40870,2020_05_13_11_00_04_GMT,Australia/Oceania,NA,NZL
Lithuania,2020-05-12,1491,6,50,NA,850,591,17,548,18,192386,70671,2020_05_13_11_00_04_GMT,Europe,NA,LTU
Slovakia,2020-05-12,1465,8,27,1,983,455,6,268,5,122708,22475,2020_05_13_11_00_04_GMT,Europe,NA,SVK
Slovenia,2020-05-12,1461,1,102,NA,259,1100,9,703,49,64547,31048,2020_05_13_11_00_04_GMT,Europe,NA,SVN
Djibouti,2020-05-12,1256,29,3,NA,886,367,NA,1271,3,16093,16288,2020_05_13_11_00_04_GMT,Africa,NA,DJI
Somalia,2020-05-12,1170,81,52,NA,126,992,2,74,3,NA,NA,2020_05_13_11_00_04_GMT,Africa,NA,SOM
Guatemala,2020-05-12,1114,62,26,NA,111,977,5,62,1,7200,402,2020_05_13_11_00_04_GMT,North America,NA,GTM
DRC,2020-05-12,1102,78,44,3,146,912,NA,12,0.5,NA,NA,2020_05_13_11_00_04_GMT,Africa,NA,COD
Mayotte,2020-05-12,1095,72,12,1,492,591,9,4014,44,4000,14662,2020_05_13_11_00_04_GMT,Africa,NA,MYT
Hong Kong,2020-05-12,1048,NA,4,NA,991,53,1,140,0.5,168291,22448,2020_05_13_11_00_04_GMT,Asia,NA,HKG
Kyrgyzstan,2020-05-12,1037,21,12,NA,709,316,13,159,2,59490,9118,2020_05_13_11_00_04_GMT,Asia,NA,KGZ
Tunisia,2020-05-12,1032,NA,45,NA,740,247,5,87,4,33880,2867,2020_05_13_11_00_04_GMT,Africa,NA,TUN
El Salvador,2020-05-12,998,40,20,2,349,629,15,154,3,44926,6926,2020_05_13_11_00_04_GMT,North America,NA,SLV
Latvia,2020-05-12,950,4,18,NA,627,305,2,504,10,79047,41908,2020_05_13_11_00_04_GMT,Europe,NA,LVA
Maldives,2020-05-12,904,7,3,NA,29,872,2,1672,6,11775,21784,2020_05_13_11_00_04_GMT,Asia,NA,MDV
Cyprus,2020-05-12,903,2,16,NA,449,438,10,748,13,78338,64884,2020_05_13_11_00_04_GMT,Asia,NA,CYP
Sri Lanka,2020-05-12,889,26,9,NA,366,514,1,42,0.4,37662,1759,2020_05_13_11_00_04_GMT,Asia,NA,LKA
Albania,2020-05-12,876,4,31,NA,682,163,1,304,11,10802,3754,2020_05_13_11_00_04_GMT,Europe,NA,ALB
Lebanon,2020-05-12,870,11,26,NA,234,610,3,127,4,53269,7804,2020_05_13_11_00_04_GMT,Asia,NA,LBN
Gabon,2020-05-12,863,61,9,NA,137,717,1,388,4,5530,2485,2020_05_13_11_00_04_GMT,Africa,NA,GAB
Niger,2020-05-12,854,22,47,1,648,159,NA,35,2,5642,233,2020_05_13_11_00_04_GMT,Africa,NA,NER
Guinea-Bissau,2020-05-12,820,59,3,NA,26,791,NA,417,2,1500,762,2020_05_13_11_00_04_GMT,Africa,NA,GNB
Costa Rica,2020-05-12,804,3,7,NA,520,277,6,158,1,17470,3429,2020_05_13_11_00_04_GMT,North America,NA,CRI
Burkina Faso,2020-05-12,766,6,51,1,588,127,NA,37,2,NA,NA,2020_05_13_11_00_04_GMT,Africa,NA,BFA
Andorra,2020-05-12,758,3,48,NA,568,142,3,9810,621,1673,21653,2020_05_13_11_00_04_GMT,Europe,NA,AND
Paraguay,2020-05-12,737,13,10,NA,173,554,NA,103,1,16917,2372,2020_05_13_11_00_04_GMT,South America,NA,PRY
Mali,2020-05-12,730,18,40,1,398,292,NA,36,2,2498,123,2020_05_13_11_00_04_GMT,Africa,NA,MLI
Tajikistan,2020-05-12,729,68,21,NA,NA,708,NA,76,2,NA,NA,2020_05_13_11_00_04_GMT,Asia,NA,TJK
Uruguay,2020-05-12,717,6,19,NA,532,166,8,206,5,29500,8492,2020_05_13_11_00_04_GMT,South America,NA,URY
Kenya,2020-05-12,715,15,36,3,259,420,1,13,0.7,32938,613,2020_05_13_11_00_04_GMT,Africa,NA,KEN
Georgia,2020-05-12,642,4,11,NA,349,282,6,161,3,31952,8010,2020_05_13_11_00_04_GMT,Asia,NA,GEO
San Marino,2020-05-12,638,10,41,NA,161,436,2,18803,1208,3121,91981,2020_05_13_11_00_04_GMT,Europe,NA,SMR
Jordan,2020-05-12,576,14,9,NA,390,177,5,56,0.9,123600,12114,2020_05_13_11_00_04_GMT,Asia,NA,JOR
Channel Islands,2020-05-12,547,1,42,1,455,50,NA,3146,242,5342,30725,2020_05_13_11_00_04_GMT,Europe,NA,Channel Islands
Tanzania,2020-05-12,509,NA,21,NA,183,305,7,9,0.4,NA,NA,2020_05_13_11_00_04_GMT,Africa,NA,TZA
Malta,2020-05-12,506,3,5,NA,434,67,1,1146,11,44656,101136,2020_05_13_11_00_04_GMT,Europe,NA,MLT
Jamaica,2020-05-12,505,3,9,NA,90,406,NA,171,3,7271,2455,2020_05_13_11_00_04_GMT,North America,NA,JAM
Zambia,2020-05-12,441,174,7,NA,117,317,1,24,0.4,10270,559,2020_05_13_11_00_04_GMT,Africa,NA,ZMB
Taiwan,2020-05-12,440,NA,7,NA,372,61,NA,18,0.3,68107,2860,2020_05_13_11_00_04_GMT,Asia,NA,TWN
Equatorial Guinea,2020-05-12,439,NA,4,NA,13,422,NA,313,3,854,609,2020_05_13_11_00_04_GMT,Africa,NA,GNQ
Réunion,2020-05-12,437,1,NA,NA,354,83,4,488,NA,17200,19211,2020_05_13_11_00_04_GMT,Africa,NA,REU
Venezuela,2020-05-12,423,1,10,NA,220,193,2,15,0.4,525902,18494,2020_05_13_11_00_04_GMT,South America,NA,VEN
Palestine,2020-05-12,375,NA,2,NA,308,65,NA,74,0.4,43566,8540,2020_05_13_11_00_04_GMT,Asia,NA,PSE
Chad,2020-05-12,357,35,40,9,76,241,NA,22,2,NA,NA,2020_05_13_11_00_04_GMT,Africa,NA,TCD
Sierra Leone,2020-05-12,338,NA,19,NA,72,247,NA,42,2,NA,NA,2020_05_13_11_00_04_GMT,Africa,NA,SLE
Congo,2020-05-12,333,NA,11,NA,53,269,NA,60,2,NA,NA,2020_05_13_11_00_04_GMT,Africa,NA,COG
Mauritius,2020-05-12,332,NA,10,NA,322,0,NA,261,8,69773,54863,2020_05_13_11_00_04_GMT,Africa,NA,MUS
Isle of Man,2020-05-12,331,1,23,NA,272,36,21,3893,270,3853,45312,2020_05_13_11_00_04_GMT,Europe,NA,IMN
Benin,2020-05-12,327,8,2,NA,76,249,NA,27,0.2,25015,2063,2020_05_13_11_00_04_GMT,Africa,NA,BEN
Montenegro,2020-05-12,324,NA,9,NA,298,17,2,516,14,10167,16188,2020_05_13_11_00_04_GMT,Europe,NA,MNE
Vietnam,2020-05-12,288,NA,NA,NA,252,36,2,3,NA,261004,2681,2020_05_13_11_00_04_GMT,Asia,NA,VNM
Rwanda,2020-05-12,286,1,NA,NA,153,133,NA,22,NA,43379,3349,2020_05_13_11_00_04_GMT,Africa,NA,RWA
Cabo Verde,2020-05-12,267,7,2,NA,58,207,NA,480,4,791,1423,2020_05_13_11_00_04_GMT,Africa,NA,CPV
Ethiopia,2020-05-12,261,11,5,NA,106,150,NA,2,0.04,39048,340,2020_05_13_11_00_04_GMT,Africa,NA,ETH
Nepal,2020-05-12,217,83,NA,NA,33,184,NA,7,NA,76424,2623,2020_05_13_11_00_04_GMT,Asia,NA,NPL
Liberia,2020-05-12,211,NA,20,NA,85,106,NA,42,4,NA,NA,2020_05_13_11_00_04_GMT,Africa,NA,LBR
